session_id,source_sheet,volume_m,normalized_blocks,normalization_method,status
RKF-MAST-DEV-077,Master_Desenv_A2_VALAT,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-078,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-079,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-080,Master_Desenv_A2_VALAT,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-001,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-002,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-003,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-004,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-005,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-006,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-007,Treinos_Master_Desafios_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-008,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-009,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-010,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-011,Treinos_Master_Desafios_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-012,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-013,Treinos_Master_Desafios_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-014,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-015,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-016,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-017,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-018,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-019,Treinos_Master_Desafios_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-020,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-021,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-022,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-023,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-024,Treinos_Master_Desafios_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-025,Treinos_Master_Desafios_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-026,Treinos_Master_Desafios_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-027,Treinos_Master_Desafios_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-028,Treinos_Master_Desafios_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-029,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-CH-030,Treinos_Master_Desafios_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-001,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-002,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-003,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-004,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-005,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-006,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-007,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-008,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-009,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-010,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-011,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-012,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-013,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-014,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-015,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-016,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-017,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-018,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-019,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-020,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-021,Treinos_Master_Tecnica_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-022,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-023,Treinos_Master_Tecnica_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-024,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-025,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-026,Treinos_Master_Tecnica_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-027,Treinos_Master_Tecnica_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-028,Treinos_Master_Tecnica_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-029,Treinos_Master_Tecnica_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-TEC-030,Treinos_Master_Tecnica_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-001,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-002,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-003,Treinos_Saidas_Bloco_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-004,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-005,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-006,Treinos_Saidas_Bloco_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-007,Treinos_Saidas_Bloco_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-008,Treinos_Saidas_Bloco_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-009,Treinos_Saidas_Bloco_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-010,Treinos_Saidas_Bloco_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-011,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-012,Treinos_Saidas_Bloco_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-013,Treinos_Saidas_Bloco_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-014,Treinos_Saidas_Bloco_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-START-015,Treinos_Saidas_Bloco_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-001,Treinos_Viradas_Crawl_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-002,Treinos_Viradas_Crawl_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-003,Treinos_Viradas_Crawl_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-004,Treinos_Viradas_Crawl_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-005,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-006,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-007,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-008,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-009,Treinos_Viradas_Crawl_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-010,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-011,Treinos_Viradas_Crawl_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-012,Treinos_Viradas_Crawl_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-013,Treinos_Viradas_Crawl_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-014,Treinos_Viradas_Crawl_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNCR-015,Treinos_Viradas_Crawl_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-001,Treinos_Viradas_PB_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-002,Treinos_Viradas_PB_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-003,Treinos_Viradas_PB_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-004,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-005,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-006,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-007,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-008,Treinos_Viradas_PB_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-009,Treinos_Viradas_PB_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-010,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-011,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-012,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-013,Treinos_Viradas_PB_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-014,Treinos_Viradas_PB_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-TURNPB-015,Treinos_Viradas_PB_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-001,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-002,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-003,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-004,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-005,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-006,Treinos_Costas_Fund_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-007,Treinos_Costas_Fund_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-008,Treinos_Costas_Fund_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-009,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-010,Treinos_Costas_Fund_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-011,Treinos_Costas_Fund_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-012,Treinos_Costas_Fund_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-013,Treinos_Costas_Fund_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-014,Treinos_Costas_Fund_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-BACK-015,Treinos_Costas_Fund_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
